subject,predicate,object,truth,adamic_adar,katz,degree_product,kl_rel,jaccard,kl,simrank,pathent,ks,pra,predpath,ensemble_score
http://dbpedia.org/resource/Herbert_Hoover,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Hong_Kong,0,0.0,0.0175,619440.0,0.084076,0.0,0.055269,3.4e-05,1510.263534,0.042372,0.0,0.0,0.7303508560595426
http://dbpedia.org/resource/Kobe_Bryant,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Boston,0,0.0,0.00975,157024.0,0.091607,0.0,0.062771,4.9e-05,950.092058,0.051104,0.0,1.0,0.730609099858508
http://dbpedia.org/resource/George_Papandreou,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/The_Infinitive_of_Go,0,0.0,0.0,405.0,0.047192,0.0,0.051892,1.1e-05,-15.737448,0.022253,0.0,0.0,0.7303509192786755
http://dbpedia.org/resource/Brittany_Murphy,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Tacoma,_Washington",0,0.0,0.001375,28292.0,0.08746,0.0,0.059611,3.2e-05,126.470571,0.052294,0.0,0.0,0.7303520388383188
http://dbpedia.org/resource/Lou_Reed,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Jamie_Yeo,0,0.0,0.0,114.0,0.043871,0.0,0.055351,1.3e-05,-17.566325,0.024114,0.0,0.0,0.730350689619898
http://dbpedia.org/resource/Laura_Wade,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0,0.0,0.0,90.0,0.050417,0.0,0.059671,3.9e-05,-17.907365,0.029432,0.0,0.0,0.7303506700938165
http://dbpedia.org/resource/Guglielmo_Marconi,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Birmingham,_Alabama",0,0.0,0.0,18300.0,0.060728,0.0,0.05635,3.4e-05,-10.240216,0.045739,0.0,0.0,0.7303511373739555
http://dbpedia.org/resource/Hal_Roach,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Prague,0,0.0,0.000125,1557372.0,0.113425,0.0,0.069131,1.1e-05,14.458048,0.047165,0.0,0.0,0.7303514653088545
http://dbpedia.org/resource/Serena_Williams,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Nashville,_Tennessee",0,0.0,0.000625,236900.0,0.067283,0.0,0.056221,4.5e-05,45.68422,0.034167,0.0,0.0,0.7303518061004756
http://dbpedia.org/resource/Polycom,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Madison,_Alabama",0,0.084576,0.003375,248.0,0.062946,0.026316,0.066112,0.000868,62.596275,0.025208,0.0,0.0,0.730229305896776
http://dbpedia.org/resource/Oracle_Corporation,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Jill_Scott,0,0.0,0.0,6321.0,0.050117,0.0,0.053365,1.9e-05,-11.773478,0.01879,0.0,0.0,0.7303511183113071
http://dbpedia.org/resource/Saddam_Hussein,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Houston,0,0.0,0.000875,558560.0,0.075801,0.0,0.057372,1.7e-05,72.109311,0.037557,0.0,0.0,0.7303519751111417
http://dbpedia.org/resource/Dizzy_Gillespie,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Miami,0,0.296974,0.015625,221708.0,0.17767,0.000376,0.081819,7.6e-05,5328.309858,0.070226,0.0,0.0,0.7302303747055334
http://dbpedia.org/resource/Frederick_the_Great,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Indianapolis,0,0.0,0.0,69819.0,0.063645,0.0,0.057318,1.6e-05,-8.310096,0.028529,0.0,0.0,0.7303512015107125
http://dbpedia.org/resource/Waylon_Jennings,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Nashville,_Tennessee",0,2.255412,0.073125,249775.0,0.249762,0.002627,0.091466,0.000572,21242.224089,0.132231,0.0,0.0,0.730234930483569
http://dbpedia.org/resource/John_Ford,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Chennai,0,0.0,0.0,417494.0,0.065596,0.0,0.052146,8e-06,-5.741317,0.038189,0.0,0.0,0.7303512255308824
http://dbpedia.org/resource/Oscar_Peterson,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Charlottesville,_Virginia",0,0.0,0.0015,25392.0,0.129679,0.0,0.083406,6.8e-05,303.437112,0.05107,0.0,0.0,0.7303519810232697
http://dbpedia.org/resource/James_Buchanan,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Beverly_Hills,_California",0,0.0,0.001125,66559.0,0.096875,0.0,0.061187,5.1e-05,78.581037,0.047861,0.0,0.0,0.7303520072415481
http://dbpedia.org/resource/Woody_Guthrie,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/San_Francisco,0,0.0,0.003,181900.0,0.092608,0.0,0.060518,6.4e-05,373.803324,0.047752,0.0,0.0,0.7303519420100613
http://dbpedia.org/resource/Conway_Twitty,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Los_Angeles,0,0.121785,0.055125,1568944.0,0.112071,6.6e-05,0.062234,4.9e-05,2891.20732,0.047895,0.0,1.0,0.7313648213638235
http://dbpedia.org/resource/Eugene_O'Neill,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Edinburgh,0,0.0,0.001375,104210.0,0.085492,0.0,0.058617,2.9e-05,113.881311,0.038186,0.0,0.0,0.7303520338554755
http://dbpedia.org/resource/Zulfikar_Ali_Bhutto,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Nashville,_Tennessee",0,0.0,0.000125,249775.0,0.064933,0.0,0.054609,1.1e-05,5.817181,0.032838,0.0,0.0,0.7303513519653505
http://dbpedia.org/resource/Douglas_Adams,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Englewood,_New_Jersey",0,0.0,0.001,14014.0,0.070722,0.0,0.062066,3.5e-05,85.72661,0.046592,0.0,0.0,0.7303520119185893
http://dbpedia.org/resource/George_Carlin,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Burbank,_California",0,0.0,0.001625,22630.0,0.094213,0.0,0.069434,9.6e-05,429.932953,0.066431,0.0,0.0,0.7303518574340849
http://dbpedia.org/resource/Wang_Buxuan,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/China,1,0.79522,0.2855,193440.0,0.1639,0.000248,0.070209,0.000297,3984.708762,0.073263,1.0,1.0,0.7315881427514611
http://dbpedia.org/resource/Elving_Anderson,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Stillwater,_Minnesota",1,0.0,0.000625,444.0,0.061299,0.0,0.0727,0.000203,57.52534,0.028086,1.0,1.0,0.730685893501237
http://dbpedia.org/resource/Walter_Wilczynski,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Atlanta,1,0.0,0.00375,17960.0,0.075321,0.0,0.065896,8.2e-05,619.713354,0.037641,1.0,1.0,0.7307423108051858
http://dbpedia.org/resource/Frederick_G._Donnan,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/England,1,0.12384,0.051125,435484.0,0.130141,3.2e-05,0.056471,9e-05,3228.969499,0.035541,1.0,1.0,0.7315723107821037
http://dbpedia.org/resource/Walter_Houser_Brattain,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Seattle,1,0.0,0.0025,37785.0,0.108716,0.0,0.066668,0.000129,346.621746,0.048846,1.0,0.0,0.7301790026156947
http://dbpedia.org/resource/Alexander_Ross_Clarke,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Reigate,1,0.0,0.000125,462.0,0.054971,0.0,0.05121,9.5e-05,-8.003356,0.022113,1.0,0.0,0.7301855430705907
http://dbpedia.org/resource/Bernhard_Neumann,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Canberra,1,0.095666,0.072875,21384.0,0.104703,0.001007,0.072212,0.000156,3612.205771,0.04137,1.0,1.0,0.7315841468567541
http://dbpedia.org/resource/George_Kauffman,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/California,1,0.157158,0.066125,194144.0,0.132082,4.1e-05,0.057274,0.000114,3614.863497,0.029151,1.0,1.0,0.7315842025591902
http://dbpedia.org/resource/William_Astbury,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Leeds,1,0.090748,0.030625,14060.0,0.073581,0.000707,0.062328,0.000203,3177.187903,0.031081,1.0,1.0,0.73157194007387
http://dbpedia.org/resource/George_Dantzig,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Stanford,_California",1,0.124371,0.016,8022.0,0.09006,0.00431,0.070317,0.000314,1944.088326,0.032616,1.0,1.0,0.7315256335248711
http://dbpedia.org/resource/Harold_Beverage,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Port_Jefferson,_New_York",1,0.084576,0.0055,348.0,0.113844,0.015873,0.089198,0.00048,471.860614,0.048087,1.0,0.0,0.7299256417983321
http://dbpedia.org/resource/George_C._Clerk,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Accra,1,1.976597,0.389,26355.0,0.893524,0.005516,0.122927,0.000946,6177.231759,0.22779,0.0,1.0,0.7314051508207154
http://dbpedia.org/resource/Harry_Kroto,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Lewes,1,0.14747,0.008375,1819.0,0.125439,0.00813,0.080296,0.000244,903.526384,0.054482,1.0,1.0,0.7314830417137217
http://dbpedia.org/resource/Gene_Amdahl,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Palo_Alto,_California",1,0.0,0.001875,6512.0,0.094561,0.0,0.074377,8.6e-05,239.057831,0.047538,1.0,1.0,0.7307222824130433
http://dbpedia.org/resource/Alexey_Okladnikov,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Siberia,0,0.220105,0.0225,1128.0,0.512732,0.009524,0.180398,0.00075,3169.518757,0.126875,0.0,1.0,0.7313642548324227
http://dbpedia.org/resource/Walter_Wilczynski,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Georgia_(U.S._state),0,0.0,0.002875,24955.0,0.077943,0.0,0.062441,0.000122,486.933117,0.036454,1.0,0.0,0.7301776053604996
http://dbpedia.org/resource/William_Edward_Hanford,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Bristol,_Pennsylvania",0,0.0,0.010625,767.0,0.893524,0.0,0.196946,0.000236,2366.954684,0.196878,0.0,0.0,0.7303502705219925
http://dbpedia.org/resource/Haldan_Keffer_Hartline,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Bloomsburg,_Pennsylvania",0,0.0,0.0095,486.0,0.893524,0.0,0.200442,0.000132,2455.931697,0.208365,0.0,0.0,0.7303501589516856
http://dbpedia.org/resource/George_Dantzig,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Washington,_D.C.",0,0.0,0.037,341544.0,0.095572,0.0,0.064617,0.000241,2745.093875,0.054834,1.0,0.0,0.7301685709490575
http://dbpedia.org/resource/William_J._Breed,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Arizona,0,0.157808,0.0115,42672.0,0.125821,0.000327,0.080493,0.000185,1367.321685,0.063168,1.0,1.0,0.7314973008033003
http://dbpedia.org/resource/Samuel_Francis_Boys,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Pudsey,0,0.0,0.007375,385.0,0.893524,0.0,0.219522,0.000143,1914.817664,0.214937,0.0,0.0,0.7303506989147779
http://dbpedia.org/resource/George_de_Hevesy,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Budapest,0,0.568305,1.129125,78451.0,0.893524,0.000965,0.10723,0.000221,3441.247049,0.139091,0.0,1.0,0.7313551685254721
http://dbpedia.org/resource/Hans_Kuypers,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Rotterdam,0,0.138924,0.21,13370.0,0.893524,0.000743,0.121978,8.2e-05,3949.795162,0.14621,0.0,0.0,0.7302297088791859
http://dbpedia.org/resource/Frederick_DuCane_Godman,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Belize,0,0.0,0.0,14784.0,0.056271,0.0,0.049804,7e-06,-10.547933,0.025531,1.0,0.0,0.730185163708329
http://dbpedia.org/resource/Vladimir_Chelomey,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Lublin_Governorate,0,0.0,0.0045,104.0,0.893524,0.0,0.324734,0.000499,1005.590826,0.336497,0.0,0.0,0.7303514522044304
http://dbpedia.org/resource/Albert_Schweitzer,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Bordeaux,0,0.0,0.000625,14124.0,0.075227,0.0,0.067746,0.000376,65.668019,0.048741,1.0,0.0,0.7301832059303488
http://dbpedia.org/resource/Bert_Sutherland,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Hastings,_Nebraska",0,0.0,0.012625,621.0,0.893524,0.0,0.191055,0.000153,3440.758958,0.202908,0.0,0.0,0.7303496805760383
http://dbpedia.org/resource/Frederick_G._Donnan,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/British_Ceylon,0,0.137428,0.071875,4396.0,0.893524,0.003058,0.148161,0.000213,5559.754735,0.164763,0.0,0.0,0.7302304597539597
http://dbpedia.org/resource/Ursula_Bellugi,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Weimar_Republic,0,0.0,0.001125,14482.0,0.072023,0.0,0.061581,7.4e-05,114.401735,0.042205,1.0,0.0,0.7301821643906636
